price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,location,property_age
50869808,2921,3,3,2,yes,no,yes,no,yes,2,yes,semi-furnished,South Mumbai,17
64116655,3366,4,3,4,yes,yes,yes,no,yes,2,yes,furnished,Juhu,3
33551088,2961,3,3,3,yes,yes,no,no,yes,2,no,furnished,Hauz Khas,18
35537560,3541,4,3,3,yes,no,no,no,yes,1,no,semi-furnished,Whitefield,1
44108184,5187,6,5,4,yes,no,yes,no,yes,1,yes,semi-furnished,Whitefield,17
66977181,2826,3,2,1,yes,yes,no,no,yes,3,yes,semi-furnished,South Mumbai,0
29861873,2661,3,3,1,yes,no,no,no,yes,1,no,furnished,Alipore,18
23686756,2750,3,3,3,yes,yes,no,no,yes,2,no,semi-furnished,Whitefield,16
30505658,2745,3,3,1,yes,yes,no,no,yes,2,no,semi-furnished,Whitefield,3
25435015,2790,3,2,1,yes,no,yes,no,yes,3,no,semi-furnished,Koramangala,21
30922290,2664,3,2,3,yes,no,yes,no,yes,2,yes,furnished,Koregaon Park,19
56445701,4588,5,4,3,yes,no,yes,yes,yes,3,no,semi-furnished,Alipore,10
20013617,2712,3,3,2,yes,yes,no,no,no,2,no,furnished,HITEC City,25
22508342,2707,3,3,2,yes,yes,no,no,yes,2,no,furnished,Powai,27
38239273,4635,5,5,3,yes,yes,yes,no,yes,2,no,semi-furnished,Whitefield,18
19480227,2860,3,3,4,yes,yes,no,yes,yes,1,no,furnished,Gachibowli,28
41518213,2730,3,3,1,yes,yes,no,no,yes,3,yes,furnished,Powai,2
23385693,2481,3,2,1,yes,no,no,no,no,2,no,semi-furnished,Powai,13
64540711,3917,4,4,2,yes,yes,no,yes,yes,3,no,semi-furnished,South Mumbai,15
66756613,3805,4,4,4,yes,yes,no,no,yes,3,no,furnished,Boat Club,11
36667465,3796,4,4,2,yes,yes,no,no,yes,3,no,semi-furnished,Jubilee Hills,24
16052399,1750,2,2,1,yes,no,no,no,no,2,no,semi-furnished,Bandra West,19
12687113,1716,2,1,2,yes,no,yes,no,no,0,no,unfurnished,Hauz Khas,19
12378950,1861,2,1,1,no,no,no,no,yes,3,no,semi-furnished,Koramangala,23
33127356,3551,4,4,2,yes,yes,no,no,yes,1,no,unfurnished,Cyber City,16
39741675,4754,5,5,3,no,yes,no,no,yes,3,no,semi-furnished,Indiranagar,25
34002000,3007,3,3,2,yes,yes,no,yes,no,3,yes,furnished,Koramangala,16
39901966,2134,2,2,2,yes,no,no,no,no,1,yes,furnished,Poes Garden,7
76122978,4264,5,4,2,yes,no,no,no,yes,2,no,semi-furnished,Boat Club,2
29090312,2877,3,3,4,yes,no,no,no,yes,2,yes,semi-furnished,Bandra West,26
27690813,2900,3,3,1,yes,yes,no,no,yes,3,no,furnished,Dwarka,3
38180963,3626,4,4,3,yes,yes,yes,no,yes,2,yes,furnished,Andheri West,16
37513221,4516,5,5,2,yes,yes,yes,yes,no,1,yes,semi-furnished,Jayanagar,26
34417716,3797,4,4,2,yes,yes,yes,no,yes,3,no,semi-furnished,Greater Kailash,28
43304391,3345,4,3,2,yes,no,yes,no,yes,2,no,semi-furnished,Jubilee Hills,6
27178242,3186,4,3,3,yes,yes,no,yes,yes,2,yes,semi-furnished,Jayanagar,26
32721172,2851,3,3,2,yes,yes,yes,no,yes,2,yes,semi-furnished,Koregaon Park,20
30759761,2629,3,3,3,yes,no,yes,yes,yes,2,yes,semi-furnished,Koramangala,17
39384220,2779,3,3,2,yes,yes,no,yes,yes,1,no,furnished,Banjara Hills,2
57794115,3599,4,4,2,yes,yes,no,no,yes,2,no,furnished,Juhu,8
26850214,2475,3,2,3,yes,no,yes,no,no,2,no,semi-furnished,Gachibowli,3
51793174,3821,4,3,2,yes,no,yes,no,yes,3,no,furnished,Koregaon Park,0
20313123,2423,3,2,2,yes,no,no,no,no,3,no,furnished,Bandra West,26
66765567,2843,3,2,3,yes,yes,no,no,yes,3,yes,semi-furnished,South Mumbai,0
24017054,2781,3,3,2,yes,no,no,no,yes,3,no,semi-furnished,Gachibowli,16
56635274,3642,4,3,4,no,yes,no,no,yes,3,no,semi-furnished,South Mumbai,15
30229619,3854,4,4,4,yes,no,yes,no,yes,2,no,unfurnished,Dwarka,7
22791235,1982,2,2,1,no,no,no,no,no,2,yes,furnished,Hauz Khas,15
27310190,2984,3,3,2,yes,yes,yes,no,yes,2,no,semi-furnished,Dwarka,4
21334044,1879,2,2,2,yes,no,yes,no,no,3,no,unfurnished,Indiranagar,9
44492678,3769,4,4,4,yes,yes,no,no,yes,3,yes,furnished,Adyar,8
45456600,2839,3,3,2,yes,yes,no,no,yes,3,no,semi-furnished,South Mumbai,18
36530125,3512,4,3,4,yes,yes,no,no,yes,2,no,unfurnished,Adyar,8
30423439,2178,2,2,1,no,no,no,no,no,2,yes,unfurnished,Jubilee Hills,1
45221316,4459,5,5,3,yes,yes,yes,no,yes,2,yes,furnished,Salt Lake,3
64510898,3695,4,4,2,no,no,no,no,yes,2,no,semi-furnished,South Mumbai,6
45074513,4868,5,5,2,yes,yes,no,no,yes,3,no,semi-furnished,Anna Nagar,17
40159891,3121,3,3,4,yes,yes,yes,no,yes,3,yes,unfurnished,Cyber City,5
55194743,3016,3,3,1,yes,no,no,no,yes,3,yes,furnished,Boat Club,13
24574113,2932,3,3,4,no,yes,no,no,yes,2,yes,semi-furnished,HITEC City,23
29611387,2783,3,3,3,yes,yes,no,no,yes,2,no,unfurnished,Jayanagar,9
61039597,3386,4,4,2,yes,yes,yes,no,yes,2,yes,semi-furnished,Vasant Vihar,10
38158248,2648,3,3,1,yes,yes,no,no,no,2,no,semi-furnished,Poes Garden,14
50945560,4773,5,5,4,yes,yes,no,no,yes,3,no,furnished,HITEC City,7
21677438,2136,2,2,3,no,no,no,no,no,3,yes,semi-furnished,Powai,13
34475975,3012,3,2,1,yes,yes,yes,no,yes,3,no,unfurnished,Jayanagar,5
39615957,2974,3,3,4,yes,yes,no,no,yes,2,no,semi-furnished,Koramangala,2
40296015,3737,4,4,4,yes,yes,yes,yes,yes,2,no,semi-furnished,Andheri West,5
33738619,2487,3,2,3,yes,no,no,no,yes,2,no,unfurnished,Alipore,6
35047504,4641,5,5,2,yes,no,no,no,no,2,no,unfurnished,Cyber City,24
30588994,2941,3,3,3,no,yes,no,no,yes,2,yes,semi-furnished,Salt Lake,2
30105106,2925,3,3,2,yes,no,no,no,yes,3,yes,unfurnished,Jayanagar,14
20274153,2791,3,2,3,yes,yes,no,no,yes,2,yes,semi-furnished,Andheri West,29
28891026,2747,3,2,2,yes,no,no,no,yes,3,no,semi-furnished,Indiranagar,12
23205347,2101,2,2,3,yes,no,no,no,yes,3,no,unfurnished,Adyar,8
35128124,2940,3,3,2,yes,yes,no,no,no,3,no,semi-furnished,Vasant Vihar,21
21203864,2826,3,3,1,no,no,yes,no,yes,2,no,unfurnished,HITEC City,21
22527380,2936,3,3,1,no,no,yes,no,yes,3,no,furnished,Dwarka,12
45196358,2762,3,3,2,no,yes,no,no,no,1,no,unfurnished,South Mumbai,7
26267626,3529,4,3,2,yes,yes,no,no,yes,2,no,semi-furnished,Gachibowli,24
40303636,3779,4,4,3,yes,yes,no,no,yes,2,yes,semi-furnished,Jayanagar,12
25583860,2874,3,3,1,yes,yes,no,no,yes,3,no,furnished,Dwarka,8
34055936,4082,4,4,3,no,yes,yes,no,yes,3,yes,furnished,Salt Lake,16
75080564,4435,5,5,4,yes,yes,no,no,yes,1,yes,semi-furnished,Juhu,1
78845989,4987,5,5,4,yes,no,no,yes,yes,3,yes,furnished,Juhu,6
46404564,4558,5,5,3,yes,yes,yes,no,yes,3,yes,furnished,Gachibowli,12
38888511,2927,3,3,1,yes,yes,no,no,yes,3,no,semi-furnished,Powai,2
59784588,3458,4,3,2,yes,no,no,no,yes,1,no,unfurnished,Poes Garden,0
48031793,3959,4,4,3,yes,yes,no,no,yes,3,yes,furnished,Anna Nagar,7
76464132,5121,6,5,4,yes,yes,yes,no,yes,2,no,furnished,Boat Club,21
29383015,1648,2,1,3,yes,no,no,yes,no,1,yes,semi-furnished,Juhu,7
34069718,2998,3,3,3,yes,yes,no,no,no,3,yes,semi-furnished,Anna Nagar,10
36934078,2757,3,3,1,no,yes,no,no,yes,2,no,furnished,Banjara Hills,3
39885192,2991,3,3,4,yes,yes,no,yes,yes,3,yes,semi-furnished,Juhu,23
23299583,1753,2,1,2,yes,no,no,no,no,0,no,unfurnished,Juhu,8
26279116,2846,3,2,1,yes,no,no,no,yes,3,yes,unfurnished,HITEC City,18
42050068,4423,5,5,3,yes,yes,no,no,yes,3,no,unfurnished,Powai,19
34584783,2847,3,2,3,yes,no,yes,yes,no,2,yes,semi-furnished,Anna Nagar,4
17201351,2761,3,3,1,no,yes,yes,no,yes,1,no,unfurnished,Gachibowli,26
21429133,2801,3,3,4,yes,no,no,yes,yes,2,no,semi-furnished,Indiranagar,25
21112617,2437,3,2,3,yes,no,no,no,no,1,no,furnished,Whitefield,11
45752348,3132,4,3,4,yes,no,no,yes,yes,2,no,semi-furnished,Bandra West,4
42235316,3670,4,4,4,yes,yes,no,no,no,2,yes,semi-furnished,Alipore,18
74001304,3572,4,4,3,yes,yes,yes,no,yes,2,yes,unfurnished,South Mumbai,6
27227577,2787,3,3,3,no,yes,yes,yes,yes,1,no,furnished,HITEC City,15
38658789,2228,2,2,1,yes,no,no,yes,no,2,no,semi-furnished,Boat Club,6
37587571,3424,4,4,3,no,yes,no,no,yes,2,yes,semi-furnished,Kalyani Nagar,12
25879232,3035,3,3,2,yes,yes,yes,no,yes,3,no,unfurnished,Andheri West,20
33198064,3916,4,3,4,yes,yes,yes,no,no,3,no,unfurnished,Greater Kailash,24
30933821,3037,3,3,1,yes,no,yes,yes,yes,3,yes,semi-furnished,Andheri West,15
65322295,5608,6,5,3,yes,yes,yes,no,yes,3,yes,furnished,Powai,7
29251166,3023,3,3,2,yes,yes,no,no,yes,3,no,furnished,Dwarka,1
41080778,3978,4,4,3,yes,yes,no,no,yes,1,no,semi-furnished,Koregaon Park,16
48503358,3467,4,4,3,yes,yes,yes,no,yes,2,no,semi-furnished,Poes Garden,21
37046575,2969,3,3,2,yes,yes,no,no,yes,3,yes,semi-furnished,Indiranagar,10
51328402,3435,4,3,4,yes,no,yes,no,yes,3,yes,furnished,Defence Colony,11
44578678,3465,4,4,4,yes,yes,yes,no,yes,2,no,furnished,Banjara Hills,8
33780917,2875,3,3,1,yes,yes,no,no,no,3,yes,furnished,Andheri West,7
31253924,2717,3,3,1,yes,yes,yes,no,yes,1,no,furnished,Jayanagar,10
33866374,2155,3,2,3,yes,no,no,no,no,2,no,furnished,Defence Colony,5
46101877,3398,4,4,4,yes,yes,yes,no,yes,1,yes,furnished,Kalyani Nagar,4
55865255,4328,5,4,2,yes,yes,no,no,yes,3,yes,semi-furnished,Jubilee Hills,9
27080603,2660,3,3,2,no,yes,no,no,yes,2,yes,furnished,Gachibowli,15
62228205,5306,6,5,3,yes,no,yes,no,yes,2,no,unfurnished,Koregaon Park,3
9630141,1574,2,1,1,yes,no,no,no,yes,1,no,furnished,Cyber City,26
24126164,2863,3,2,3,yes,yes,yes,no,yes,3,yes,semi-furnished,Andheri West,26
29143067,1812,2,1,1,no,no,no,no,no,1,yes,furnished,South Mumbai,14
49904501,2838,3,2,2,yes,yes,no,no,yes,3,yes,furnished,Vasant Vihar,13
68809239,5086,6,5,4,yes,no,yes,no,yes,1,yes,semi-furnished,Hauz Khas,2
14020560,1853,2,2,1,yes,no,no,no,yes,0,no,semi-furnished,Powai,21
27226648,2649,3,3,3,yes,yes,no,no,yes,2,no,semi-furnished,Koregaon Park,19
36667489,3977,5,5,4,yes,yes,no,no,no,1,no,furnished,Whitefield,9
31644874,2785,3,3,3,yes,no,no,no,no,2,no,semi-furnished,Jayanagar,1
31003807,2542,3,2,1,yes,yes,yes,no,yes,1,no,unfurnished,Alipore,14
28601659,2995,3,3,1,yes,no,no,no,yes,2,no,semi-furnished,Cyber City,14
51694399,3577,4,4,4,yes,yes,no,no,yes,2,no,semi-furnished,Defence Colony,6
39159991,3787,4,4,4,yes,yes,no,no,no,2,no,semi-furnished,Koregaon Park,14
23383487,2774,3,2,2,no,yes,yes,no,yes,2,no,semi-furnished,Whitefield,14
39011695,3970,4,4,2,yes,yes,no,no,yes,3,no,semi-furnished,Indiranagar,17
30902390,3018,3,3,3,yes,no,no,no,no,3,no,furnished,Powai,12
46288950,4336,5,4,2,yes,yes,no,yes,yes,2,yes,semi-furnished,HITEC City,10
36340374,3365,4,4,2,yes,no,yes,no,yes,2,no,furnished,Jayanagar,11
10180600,1572,2,1,1,yes,yes,yes,no,yes,1,no,unfurnished,HITEC City,25
26960600,2684,3,3,1,yes,no,yes,no,no,2,no,unfurnished,Banjara Hills,13
32483712,2642,3,3,2,no,yes,no,no,yes,2,no,semi-furnished,Greater Kailash,8
24374089,2747,3,3,1,yes,no,no,no,yes,2,no,semi-furnished,Koramangala,21
34735018,3586,4,4,4,yes,yes,no,no,yes,2,no,furnished,Gachibowli,13
37069314,2959,3,3,2,yes,no,no,yes,yes,2,no,semi-furnished,Juhu,17
14073536,1599,2,2,2,yes,no,yes,no,yes,0,no,semi-furnished,Defence Colony,24
64893716,4518,5,5,2,no,yes,no,no,yes,1,yes,semi-furnished,Vasant Vihar,16
38280993,2259,2,2,2,no,no,no,no,yes,3,no,semi-furnished,South Mumbai,10
35665757,1997,2,2,2,yes,no,no,yes,no,0,no,furnished,Juhu,1
55002060,3916,4,4,4,no,yes,no,no,yes,3,yes,unfurnished,Hauz Khas,0
32371191,1853,2,1,3,yes,no,yes,no,yes,1,no,semi-furnished,Bandra West,1
54255750,5255,6,5,4,no,yes,no,no,no,1,no,furnished,Cyber City,3
42493483,3991,4,4,3,yes,yes,no,no,no,2,yes,semi-furnished,Banjara Hills,14
29904672,2816,3,2,3,yes,yes,no,no,yes,3,yes,semi-furnished,Hauz Khas,24
21969170,3120,3,3,2,yes,no,no,no,yes,3,no,unfurnished,Salt Lake,17
38957815,4283,5,4,3,yes,yes,no,no,yes,3,no,semi-furnished,Powai,22
26767093,2488,3,2,1,no,no,no,yes,yes,1,yes,semi-furnished,South Mumbai,29
62651439,3594,4,3,4,yes,yes,no,yes,yes,1,yes,unfurnished,Vasant Vihar,4
44744034,3563,4,4,4,yes,yes,no,no,no,1,no,unfurnished,Bandra West,7
23753835,2650,3,3,2,yes,yes,yes,no,yes,1,no,furnished,Gachibowli,19
39743127,2536,3,2,1,yes,yes,no,yes,yes,1,yes,semi-furnished,Greater Kailash,2
23683548,2872,3,3,2,yes,yes,yes,no,yes,2,no,unfurnished,Indiranagar,25
58931480,5132,6,5,3,yes,yes,yes,yes,yes,2,yes,unfurnished,Kalyani Nagar,4
27980749,2843,3,3,1,no,yes,no,no,yes,1,no,unfurnished,Powai,12
71444765,5359,6,5,2,yes,yes,no,no,yes,3,no,semi-furnished,South Mumbai,29
23983905,1720,2,1,3,yes,no,yes,no,no,0,yes,furnished,Cyber City,6
50052920,3060,3,3,4,no,yes,no,no,yes,3,no,semi-furnished,Juhu,3
26151994,2637,3,3,2,yes,yes,no,no,yes,2,no,furnished,Defence Colony,28
47095362,3449,4,4,2,yes,no,no,no,yes,2,yes,unfurnished,Defence Colony,12
14725929,1724,2,1,2,no,no,no,no,yes,2,no,semi-furnished,Jubilee Hills,18
50167841,3872,4,4,4,yes,yes,no,no,yes,3,yes,furnished,Defence Colony,20
39500302,3548,4,3,3,yes,yes,yes,yes,yes,2,no,unfurnished,Bandra West,19
37084239,2688,3,3,2,yes,yes,no,no,yes,1,yes,furnished,Bandra West,17
31567001,3094,3,2,4,yes,no,no,no,yes,3,yes,unfurnished,Andheri West,10
30332682,2845,3,3,1,yes,yes,no,no,yes,2,no,semi-furnished,HITEC City,10
24323214,3630,4,4,2,no,yes,no,no,yes,2,no,furnished,Dwarka,19
51047175,2674,3,2,1,yes,yes,no,no,yes,3,no,furnished,Vasant Vihar,4
25607930,2570,3,2,1,yes,yes,no,no,yes,2,no,semi-furnished,Cyber City,15
34821563,3599,4,4,2,yes,yes,yes,no,yes,2,no,semi-furnished,Alipore,28
35059497,3136,4,3,2,yes,yes,no,no,yes,1,yes,unfurnished,Greater Kailash,17
66068422,4792,5,5,3,no,no,no,no,yes,3,yes,unfurnished,Bandra West,2
41360060,3652,4,4,3,yes,yes,no,no,yes,2,no,semi-furnished,Poes Garden,29
56093272,3715,4,3,3,yes,yes,yes,no,no,3,no,semi-furnished,Poes Garden,11
10143019,1697,2,2,1,no,no,no,no,no,2,no,furnished,Defence Colony,26
36766482,3586,4,3,2,yes,yes,no,yes,yes,2,no,furnished,Koregaon Park,19
47176128,2770,3,3,4,yes,no,no,no,yes,2,yes,furnished,Juhu,10
20118874,2016,2,2,1,yes,no,no,no,yes,3,yes,furnished,Kalyani Nagar,22
29754071,3528,4,4,3,no,yes,yes,no,yes,3,no,unfurnished,Jayanagar,21
35230918,4686,5,5,2,yes,no,no,no,yes,1,no,unfurnished,Andheri West,22
29370233,2971,3,3,2,yes,yes,yes,no,yes,3,no,semi-furnished,Banjara Hills,21
40777161,2743,3,3,2,yes,yes,no,no,yes,1,yes,semi-furnished,Bandra West,10
42621512,3474,4,3,2,no,yes,yes,yes,no,2,no,semi-furnished,Banjara Hills,0
34935765,3853,4,4,2,yes,yes,no,no,no,2,no,furnished,Jayanagar,16
40298611,3012,3,3,4,yes,no,no,no,yes,2,no,unfurnished,Defence Colony,8
89563751,4043,5,4,4,yes,no,yes,yes,yes,3,yes,furnished,South Mumbai,0
23089577,1304,2,1,3,yes,no,no,no,no,0,no,furnished,Juhu,7
25849925,2715,3,3,1,yes,yes,no,no,yes,2,yes,furnished,Koregaon Park,29
43980154,2809,3,2,2,yes,yes,yes,no,yes,3,yes,unfurnished,Defence Colony,9
30046001,3377,4,3,2,yes,yes,no,yes,yes,3,yes,semi-furnished,Dwarka,8
31901728,2334,3,2,2,no,no,yes,no,no,2,yes,semi-furnished,Alipore,9
40121028,4096,4,4,2,yes,no,no,no,yes,3,yes,semi-furnished,Powai,19
25853231,2699,3,3,2,yes,no,no,no,yes,2,no,unfurnished,Greater Kailash,18
13275759,1865,2,2,1,yes,no,yes,no,no,1,no,unfurnished,Whitefield,16
44403068,3438,4,4,3,yes,yes,no,no,yes,2,yes,semi-furnished,Hauz Khas,14
44621071,2907,3,3,2,no,yes,yes,no,yes,2,yes,furnished,Greater Kailash,2
50937519,4202,5,4,4,yes,yes,yes,no,no,3,no,furnished,Jubilee Hills,10
32072950,3311,3,3,2,no,yes,no,no,no,2,yes,semi-furnished,HITEC City,11
37821959,3410,4,3,4,yes,yes,yes,no,yes,2,no,semi-furnished,Alipore,20
34643311,3954,4,3,2,yes,yes,yes,no,no,3,yes,furnished,Gachibowli,19
50389162,2715,3,3,2,no,no,no,no,yes,3,no,unfurnished,Boat Club,3
28474160,3781,4,3,4,no,yes,yes,yes,yes,3,yes,furnished,Whitefield,27
45055932,3742,4,4,2,yes,yes,no,no,yes,1,yes,furnished,Hauz Khas,18
41503454,4555,5,4,2,yes,yes,yes,no,yes,2,yes,furnished,Jayanagar,25
15556300,1845,2,2,2,yes,yes,no,no,no,0,no,furnished,Dwarka,9
44784346,3784,4,4,3,no,yes,no,no,yes,2,yes,furnished,Hauz Khas,17
28970424,3929,4,4,3,yes,no,no,no,no,2,no,furnished,Jayanagar,24
48770625,4918,6,5,4,no,yes,no,no,yes,2,yes,semi-furnished,Andheri West,10
21060272,1557,2,1,2,yes,no,yes,no,no,2,no,furnished,Hauz Khas,11
22608788,2759,3,3,1,yes,yes,no,no,yes,2,no,furnished,Kalyani Nagar,26
43065872,3836,4,4,3,yes,no,no,no,yes,3,yes,semi-furnished,Cyber City,9
34519444,3743,4,3,4,no,yes,no,no,yes,2,no,unfurnished,Koramangala,16
38007124,3038,3,3,1,no,yes,no,no,yes,3,no,furnished,Alipore,12
20509014,2553,3,2,2,yes,no,no,no,yes,1,yes,furnished,Jayanagar,26
39370002,3282,4,3,3,yes,yes,yes,no,no,1,yes,furnished,Juhu,27
39780315,3025,3,3,1,yes,yes,no,no,yes,3,yes,semi-furnished,Kalyani Nagar,4
32626532,3477,4,3,4,yes,yes,no,yes,yes,1,yes,semi-furnished,Anna Nagar,21
34680493,4399,5,4,2,yes,no,no,no,yes,2,yes,semi-furnished,Salt Lake,16
27985300,2556,3,2,1,yes,yes,yes,no,yes,2,no,unfurnished,Adyar,10
43549407,3007,3,3,2,yes,yes,no,no,yes,2,no,semi-furnished,Poes Garden,16
44936550,3404,4,3,4,yes,yes,no,no,yes,2,no,semi-furnished,South Mumbai,26
50304358,2932,3,3,2,yes,yes,no,yes,yes,2,no,unfurnished,Vasant Vihar,5
36752999,3488,4,4,4,yes,no,no,no,yes,1,no,furnished,Koramangala,15
30624902,3488,4,3,4,no,yes,yes,no,yes,3,no,unfurnished,Whitefield,11
63318617,3998,4,4,2,yes,no,no,no,yes,3,yes,semi-furnished,Juhu,7
72629882,3968,4,4,2,yes,yes,no,no,yes,3,no,furnished,Vasant Vihar,0
45174341,3757,4,4,3,yes,yes,no,no,yes,1,no,semi-furnished,Bandra West,14
45431172,3109,3,3,1,yes,yes,no,no,yes,2,no,unfurnished,Alipore,1
27622543,3355,4,3,4,no,yes,no,no,yes,1,no,unfurnished,Kalyani Nagar,19
20105039,1757,2,2,2,yes,yes,yes,no,no,1,yes,semi-furnished,Alipore,21
37725823,3706,4,3,3,yes,yes,no,no,yes,2,yes,unfurnished,Whitefield,5
28692815,3284,3,3,2,yes,yes,no,no,yes,3,no,semi-furnished,Koregaon Park,25
39622203,2954,3,3,1,yes,yes,no,yes,yes,3,no,semi-furnished,Koramangala,3
32898779,2679,3,3,2,yes,yes,no,no,yes,1,no,semi-furnished,Cyber City,5
26776184,1825,2,2,4,yes,no,yes,no,no,0,no,semi-furnished,Vasant Vihar,11
35433151,3553,4,3,3,yes,yes,no,no,yes,3,yes,unfurnished,HITEC City,16
29770542,3584,4,4,4,yes,no,no,no,yes,1,no,unfurnished,Banjara Hills,23
32670777,2869,3,3,2,yes,yes,yes,no,yes,3,no,furnished,Jubilee Hills,20
35572958,3493,4,4,3,yes,yes,yes,no,yes,3,no,furnished,Salt Lake,4
42163913,2668,3,3,2,yes,yes,yes,yes,yes,2,no,unfurnished,Boat Club,17
39498755,4638,5,4,3,yes,yes,yes,no,yes,3,no,unfurnished,Salt Lake,7
30448285,3255,4,3,3,yes,yes,no,no,yes,1,yes,furnished,Salt Lake,12
36623445,2987,3,3,2,yes,yes,yes,no,yes,2,no,unfurnished,Greater Kailash,9
36794004,3135,3,3,2,yes,yes,no,no,yes,3,no,unfurnished,Indiranagar,6
29956562,2424,3,3,2,yes,no,no,yes,yes,1,no,unfurnished,Jubilee Hills,9
41193559,4361,5,4,3,yes,yes,no,no,yes,2,yes,unfurnished,Indiranagar,22
42714842,4351,5,4,3,yes,no,yes,no,yes,2,no,semi-furnished,Whitefield,2
33649749,2639,3,3,1,yes,no,no,no,yes,2,no,furnished,Greater Kailash,9
34921130,2446,3,2,1,no,no,yes,no,no,1,yes,furnished,South Mumbai,21
13990148,1839,2,1,2,no,no,no,no,no,2,no,unfurnished,Indiranagar,13
36606222,3831,4,3,2,yes,no,yes,no,yes,3,no,unfurnished,Koregaon Park,19
42825764,3748,4,4,4,no,yes,no,yes,yes,2,no,unfurnished,Koramangala,5
14442754,2198,3,2,2,no,yes,no,no,no,1,yes,semi-furnished,Jayanagar,26
30290629,2669,3,2,3,yes,yes,yes,no,yes,2,yes,semi-furnished,Andheri West,12
